Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Role
34.0,0,5,Full Stack Engineer,7.0,130000.0,Engineering Roles
27.0,0,5,Full Stack Engineer,3.0,95000.0,Engineering Roles
33.0,0,3,Full Stack Engineer,6.0,115000.0,Engineering Roles
31.0,1,3,Full Stack Engineer,6.0,115000.0,Engineering Roles
29.0,1,3,Full Stack Engineer,4.0,90000.0,Engineering Roles
49.0,1,3,Full Stack Engineer,22.0,181132.0,Engineering Roles
35.0,1,5,Full Stack Engineer,9.0,132638.0,Engineering Roles
54.0,1,5,Full Stack Engineer,28.0,191239.0,Engineering Roles
54.0,1,5,Full Stack Engineer,28.0,191239.0,Engineering Roles
42.0,1,6,Full Stack Engineer,14.0,180000.0,Engineering Roles
37.0,2,5,Full Stack Engineer,14.0,161393.0,Engineering Roles
35.0,0,5,Full Stack Engineer,10.0,152039.0,Engineering Roles
33.0,0,3,Full Stack Engineer,7.0,130000.0,Engineering Roles
27.0,0,3,Full Stack Engineer,4.0,73895.0,Engineering Roles
30.0,1,5,Full Stack Engineer,5.0,105000.0,Engineering Roles
26.0,1,5,Full Stack Engineer,4.0,85825.0,Engineering Roles
28.0,0,5,Full Stack Engineer,7.0,115920.0,Engineering Roles
31.0,1,3,Full Stack Engineer,6.0,115000.0,Engineering Roles
33.0,0,3,Full Stack Engineer,6.0,115000.0,Engineering Roles
33.0,0,3,Full Stack Engineer,6.0,115000.0,Engineering Roles
30.0,1,5,Full Stack Engineer,5.0,105000.0,Engineering Roles
34.0,0,3,Full Stack Engineer,8.0,122485.0,Engineering Roles
33.0,0,3,Full Stack Engineer,6.0,115000.0,Engineering Roles
43.0,1,5,Full Stack Engineer,17.0,155414.0,Engineering Roles
35.0,0,5,Full Stack Engineer,11.0,151078.0,Engineering Roles
34.0,0,3,Full Stack Engineer,8.0,122485.0,Engineering Roles
26.0,0,3,Graphic Designer,2.0,50000.0,Creative Roles
27.0,0,3,Graphic Designer,2.0,50000.0,Creative Roles
27.0,0,3,Graphic Designer,2.0,50000.0,Creative Roles
27.0,0,3,Graphic Designer,2.0,50000.0,Creative Roles
27.0,0,3,Graphic Designer,2.0,50000.0,Creative Roles
26.0,0,5,Human Resources Coordinator,3.0,50000.0,HR & Operations Roles
27.0,0,5,Human Resources Coordinator,3.0,50000.0,HR & Operations Roles
27.0,0,5,Human Resources Coordinator,3.0,50000.0,HR & Operations Roles
28.0,0,5,Human Resources Coordinator,2.0,45000.0,HR & Operations Roles
30.0,0,5,Human Resources Coordinator,3.0,49000.0,HR & Operations Roles
27.0,0,5,Human Resources Coordinator,3.0,50000.0,HR & Operations Roles
27.0,0,3,Human Resources Coordinator,2.0,47000.0,HR & Operations Roles
30.0,0,5,Human Resources Coordinator,3.0,49000.0,HR & Operations Roles
29.0,0,5,Human Resources Coordinator,3.0,49000.0,HR & Operations Roles
30.0,0,3,Human Resources Coordinator,4.0,55000.0,HR & Operations Roles
39.0,0,5,Human Resources Manager,11.0,120000.0,Management Roles
34.0,0,3,Human Resources Manager,6.0,75000.0,Management Roles
43.0,0,5,Human Resources Manager,14.0,146000.0,Management Roles
40.0,0,5,Human Resources Manager,11.0,120000.0,Management Roles
41.0,0,5,Human Resources Manager,13.0,140000.0,Management Roles
35.0,0,5,Human Resources Manager,8.0,92000.0,Management Roles
34.0,0,3,Human Resources Manager,6.0,75000.0,Management Roles
34.0,0,3,Human Resources Manager,6.0,75000.0,Management Roles
40.0,0,5,Human Resources Manager,12.0,130000.0,Management Roles
41.0,0,5,Human Resources Manager,13.0,140000.0,Management Roles
35.0,0,3,Human Resources Manager,8.0,92000.0,Management Roles
40.0,0,5,Human Resources Manager,12.0,130000.0,Management Roles
33.0,0,3,Human Resources Manager,8.0,95000.0,Management Roles
34.0,0,3,Human Resources Manager,6.0,75000.0,Management Roles
33.0,0,3,Human Resources Manager,6.0,75000.0,Management Roles
34.0,0,3,Human Resources Manager,6.0,75000.0,Management Roles
40.0,0,5,Human Resources Manager,12.0,130000.0,Management Roles
35.0,0,5,Human Resources Manager,8.0,92000.0,Management Roles
39.0,0,5,Human Resources Manager,11.0,120000.0,Management Roles
43.0,0,5,Human Resources Manager,14.0,146000.0,Management Roles
40.0,0,5,Human Resources Manager,12.0,130000.0,Management Roles
28.0,1,3,Junior Data Analyst,3.0,52000.0,Data & Analytics Roles
28.0,1,3,Junior Data Analyst,3.0,52000.0,Data & Analytics Roles
28.0,1,3,Junior Data Analyst,3.0,52000.0,Data & Analytics Roles
27.0,1,3,Junior Data Analyst,2.0,50000.0,Data & Analytics Roles
28.0,1,3,Junior Data Analyst,3.0,52000.0,Data & Analytics Roles
28.0,0,3,Junior HR Coordinator,3.0,45000.0,HR & Operations Roles
26.0,1,3,Junior HR Coordinator,2.0,38000.0,HR & Operations Roles
26.0,0,3,Junior HR Coordinator,1.0,35000.0,HR & Operations Roles
30.0,0,3,Junior HR Coordinator,4.0,60000.0,HR & Operations Roles
30.0,1,1,Junior HR Coordinator,2.0,33000.0,HR & Operations Roles
31.0,0,3,Junior HR Coordinator,4.0,500.0,HR & Operations Roles
31.0,1,1,Junior HR Generalist,2.0,35000.0,HR & Operations Roles
27.0,0,1,Junior HR Generalist,1.0,32000.0,HR & Operations Roles
32.0,1,3,Junior HR Generalist,5.0,60000.0,HR & Operations Roles
33.0,0,3,Junior HR Generalist,7.0,65000.0,HR & Operations Roles
28.0,1,1,Junior HR Generalist,1.0,32000.0,HR & Operations Roles
31.0,1,1,Junior HR Generalist,2.0,35000.0,HR & Operations Roles
28.0,1,1,Junior HR Generalist,1.0,32000.0,HR & Operations Roles
26.0,0,3,Junior HR Generalist,2.0,42000.0,HR & Operations Roles
25.0,0,5,Junior HR Generalist,1.0,32000.0,HR & Operations Roles
25.0,1,1,Junior HR Generalist,2.0,40000.0,HR & Operations Roles
25.0,0,5,Junior HR Generalist,1.0,32000.0,HR & Operations Roles
31.0,1,3,Junior HR Generalist,5.0,60000.0,HR & Operations Roles
31.0,1,3,Junior Marketing Manager,5.0,70000.0,Marketing & Sales Roles
30.0,0,2,Junior Marketing Manager,4.0,50000.0,Marketing & Sales Roles
32.0,1,3,Junior Marketing Manager,6.0,72000.0,Marketing & Sales Roles
30.0,0,3,Junior Marketing Manager,4.0,57000.0,Marketing & Sales Roles
32.0,1,3,Junior Marketing Manager,6.0,72000.0,Marketing & Sales Roles
30.0,0,3,Junior Marketing Manager,4.0,57000.0,Marketing & Sales Roles
33.0,0,2,Junior Marketing Manager,5.0,70000.0,Marketing & Sales Roles
29.0,0,3,Junior Marketing Manager,3.0,55000.0,Marketing & Sales Roles
30.0,0,3,Junior Marketing Manager,4.0,57000.0,Marketing & Sales Roles
31.0,1,3,Junior Marketing Manager,5.0,70000.0,Marketing & Sales Roles
31.0,1,3,Junior Marketing Manager,5.0,70000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,31000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,30000.0,Marketing & Sales Roles
29.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,31000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,30000.0,Marketing & Sales Roles
22.0,1,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
23.0,1,1,Junior Sales Associate,1.0,26000.0,Marketing & Sales Roles
28.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
24.0,1,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
31.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
31.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
23.0,1,1,Junior Sales Associate,1.0,30000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,1.0,26000.0,Marketing & Sales Roles
24.0,1,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,31000.0,Marketing & Sales Roles
25.0,1,1,Junior Sales Associate,1.0,30000.0,Marketing & Sales Roles
28.0,0,1,Junior Sales Associate,1.0,30000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,31000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,2.0,31000.0,Marketing & Sales Roles
26.0,1,1,Junior Sales Associate,1.0,26000.0,Marketing & Sales Roles
30.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
31.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
23.0,1,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
23.0,1,1,Junior Sales Associate,1.0,26000.0,Marketing & Sales Roles
28.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
29.0,0,1,Junior Sales Associate,1.0,30000.0,Marketing & Sales Roles
30.0,0,1,Junior Sales Associate,1.0,26000.0,Marketing & Sales Roles
30.0,0,1,Junior Sales Associate,1.0,25000.0,Marketing & Sales Roles
31.0,1,1,Junior Sales Representative,3.0,40000.0,Marketing & Sales Roles
21.0,0,1,Junior Sales Representative,0.0,25000.0,Marketing & Sales Roles
32.0,1,1,Junior Sales Representative,3.0,40000.0,Marketing & Sales Roles
28.0,1,3,Junior Sales Representative,1.0,30000.0,Marketing & Sales Roles
21.0,0,1,Junior Sales Representative,0.0,25000.0,Marketing & Sales Roles
32.0,1,1,Junior Sales Representative,3.0,40000.0,Marketing & Sales Roles
21.0,0,1,Junior Sales Representative,0.0,25000.0,Marketing & Sales Roles
27.0,1,2,Junior Sales Representative,1.0,35000.0,Marketing & Sales Roles
32.0,1,2,Junior Sales Representative,3.0,45000.0,Marketing & Sales Roles
25.0,0,3,Junior Software Developer,1.0,35000.0,Engineering Roles
28.0,0,3,Junior Software Developer,2.0,37000.0,Engineering Roles
27.0,0,3,Junior Software Developer,2.0,36000.0,Engineering Roles
27.0,0,3,Junior Software Developer,2.0,36000.0,Engineering Roles
25.0,0,3,Junior Software Developer,1.0,35000.0,Engineering Roles
28.0,0,3,Junior Software Developer,2.0,37000.0,Engineering Roles
26.0,0,3,Junior Software Developer,1.0,35000.0,Engineering Roles
28.0,0,3,Junior Software Developer,2.0,36000.0,Engineering Roles
27.0,0,3,Junior Software Developer,2.0,36000.0,Engineering Roles
26.0,0,3,Junior Software Developer,2.0,35000.0,Engineering Roles
25.0,0,3,Junior Software Developer,1.0,35000.0,Engineering Roles
26.0,0,3,Junior Software Developer,2.0,35000.0,Engineering Roles
27.0,0,3,Junior Software Engineer,2.0,48000.0,Engineering Roles
27.0,1,3,Junior Software Engineer,1.0,55000.0,Engineering Roles
27.0,0,3,Junior Software Engineer,2.0,48000.0,Engineering Roles
27.0,1,3,Junior Software Engineer,1.0,55000.0,Engineering Roles
27.0,1,3,Junior Software Engineer,1.0,55000.0,Engineering Roles
26.0,1,3,Junior Software Engineer,1.0,55000.0,Engineering Roles
25.0,1,3,Junior Software Engineer,1.0,55000.0,Engineering Roles
26.0,0,3,Junior Software Engineer,1.0,45000.0,Engineering Roles
26.0,0,3,Junior Software Engineer,1.0,45000.0,Engineering Roles
26.0,0,3,Junior Software Engineer,1.0,45000.0,Engineering Roles
26.0,1,3,Junior Software Engineer,1.0,55000.0,Engineering Roles
33.0,1,2,Junior Web Developer,5.0,50000.0,Engineering Roles
28.0,1,3,Junior Web Developer,2.0,45000.0,Engineering Roles
34.0,1,3,Junior Web Developer,3.0,50000.0,Engineering Roles
29.0,1,3,Junior Web Developer,2.0,45000.0,Engineering Roles
26.0,0,3,Junior Web Developer,2.0,45000.0,Engineering Roles
34.0,1,3,Junior Web Developer,3.0,50000.0,Engineering Roles
32.0,1,3,Junior Web Developer,2.0,45000.0,Engineering Roles
34.0,1,3,Junior Web Developer,3.0,50000.0,Engineering Roles
34.0,1,3,Junior Web Developer,3.0,50000.0,Engineering Roles
27.0,1,3,Marketing Analyst,2.0,50000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,60000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,60000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,60000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,65000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,60000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,70000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,70000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,75000.0,Marketing & Sales Roles
28.0,1,3,Marketing Analyst,3.0,65000.0,Marketing & Sales Roles
27.0,1,3,Marketing Analyst,2.0,50000.0,Marketing & Sales Roles
27.0,1,3,Marketing Analyst,2.0,50000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,65000.0,Marketing & Sales Roles
24.0,0,3,Marketing Analyst,0.0,40000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,70000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,70000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,75000.0,Marketing & Sales Roles
26.0,1,3,Marketing Analyst,2.0,50000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,65000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,60000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,75000.0,Marketing & Sales Roles
28.0,0,3,Marketing Analyst,3.0,65000.0,Marketing & Sales Roles
30.0,1,3,Marketing Analyst,4.0,75000.0,Marketing & Sales Roles
26.0,1,3,Marketing Analyst,2.0,50000.0,Marketing & Sales Roles
26.0,1,3,Marketing Analyst,2.0,50000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,70000.0,Marketing & Sales Roles
29.0,1,3,Marketing Analyst,4.0,70000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,4.0,58000.0,Marketing & Sales Roles
40.0,0,5,Marketing Coordinator,12.0,122000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,4.0,58000.0,Marketing & Sales Roles
39.0,0,5,Marketing Coordinator,11.0,120000.0,Marketing & Sales Roles
29.0,0,3,Marketing Coordinator,4.0,65000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,95000.0,Marketing & Sales Roles
31.0,0,3,Marketing Coordinator,4.0,65000.0,Marketing & Sales Roles
35.0,0,5,Marketing Coordinator,8.0,85000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,90000.0,Marketing & Sales Roles
29.0,0,3,Marketing Coordinator,4.0,65000.0,Marketing & Sales Roles
36.0,0,5,Marketing Coordinator,8.0,85000.0,Marketing & Sales Roles
36.0,0,5,Marketing Coordinator,9.0,100000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,4.0,58000.0,Marketing & Sales Roles
36.0,0,5,Marketing Coordinator,9.0,100000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,95000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,95000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,90000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,95000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,85000.0,Marketing & Sales Roles
41.0,0,5,Marketing Coordinator,13.0,131000.0,Marketing & Sales Roles
36.0,0,5,Marketing Coordinator,9.0,100000.0,Marketing & Sales Roles
39.0,0,5,Marketing Coordinator,11.0,120000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,90000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,90000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,90000.0,Marketing & Sales Roles
40.0,0,5,Marketing Coordinator,12.0,122000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,4.0,58000.0,Marketing & Sales Roles
28.0,0,3,Marketing Coordinator,3.0,60000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,5.0,90000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,4.0,65000.0,Marketing & Sales Roles
30.0,0,3,Marketing Coordinator,4.0,57000.0,Marketing & Sales Roles
27.0,0,3,Marketing Coordinator,2.0,50000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,180000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,180000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,190000.0,Marketing & Sales Roles
38.0,1,5,Marketing Director,14.0,195000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,190000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,190000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,190000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,190000.0,Marketing & Sales Roles
38.0,1,5,Marketing Director,14.0,195000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,190000.0,Marketing & Sales Roles
37.0,1,5,Marketing Director,14.0,180000.0,Marketing & Sales Roles
36.0,0,5,Marketing Director,11.0,160000.0,Marketing & Sales Roles
38.0,1,5,Marketing Director,14.0,195000.0,Marketing & Sales Roles
32.0,0,5,Marketing Manager,8.0,120000.0,Management Roles
37.0,0,5,Marketing Manager,10.0,110000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
45.0,1,5,Marketing Manager,20.0,204000.0,Management Roles
32.0,0,5,Marketing Manager,6.0,77000.0,Management Roles
33.0,0,5,Marketing Manager,8.0,120000.0,Management Roles
46.0,1,5,Marketing Manager,14.0,140000.0,Management Roles
39.0,0,5,Marketing Manager,11.0,120000.0,Management Roles
32.0,0,5,Marketing Manager,7.0,90000.0,Management Roles
38.0,1,5,Marketing Manager,12.0,120000.0,Management Roles
27.0,1,6,Marketing Manager,4.0,55000.0,Management Roles
42.0,0,5,Marketing Manager,16.0,137000.0,Management Roles
33.0,1,3,Marketing Manager,9.0,130000.0,Management Roles
39.0,0,5,Marketing Manager,14.0,170000.0,Management Roles
28.0,0,5,Marketing Manager,7.0,110000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
25.0,0,3,Marketing Manager,3.0,65000.0,Management Roles
28.0,0,5,Marketing Manager,7.0,110000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
27.0,1,6,Marketing Manager,4.0,55000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
46.0,1,5,Marketing Manager,14.0,140000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,135000.0,Management Roles
45.0,1,5,Marketing Manager,20.0,204000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,135000.0,Management Roles
33.0,0,3,Marketing Manager,9.0,140000.0,Management Roles
38.0,0,5,Marketing Manager,10.0,110000.0,Management Roles
27.0,1,6,Marketing Manager,4.0,55000.0,Management Roles
28.0,0,5,Marketing Manager,7.0,110000.0,Management Roles
39.0,0,5,Marketing Manager,11.0,120000.0,Management Roles
39.0,0,5,Marketing Manager,10.0,110000.0,Management Roles
45.0,1,5,Marketing Manager,13.0,130000.0,Management Roles
25.0,0,3,Marketing Manager,2.0,55000.0,Management Roles
39.0,0,5,Marketing Manager,10.0,110000.0,Management Roles
36.0,0,5,Marketing Manager,11.0,117000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,135000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,135000.0,Management Roles
39.0,0,5,Marketing Manager,12.0,150000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
45.0,1,5,Marketing Manager,13.0,130000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,130000.0,Management Roles
25.0,0,3,Marketing Manager,3.0,65000.0,Management Roles
45.0,1,5,Marketing Manager,20.0,204000.0,Management Roles
36.0,0,5,Marketing Manager,11.0,117000.0,Management Roles
25.0,0,3,Marketing Manager,3.0,65000.0,Management Roles
28.0,0,5,Marketing Manager,7.0,110000.0,Management Roles
38.0,0,5,Marketing Manager,10.0,110000.0,Management Roles
45.0,1,5,Marketing Manager,13.0,130000.0,Management Roles
33.0,0,5,Marketing Manager,9.0,135000.0,Management Roles
45.0,1,5,Marketing Manager,13.0,130000.0,Management Roles
27.0,1,6,Marketing Manager,4.0,55000.0,Management Roles
34.0,1,3,Operations Manager,8.0,101000.0,Management Roles
37.0,1,3,Operations Manager,10.0,113000.0,Management Roles
31.0,1,3,Operations Manager,5.0,70000.0,Management Roles
32.0,1,3,Operations Manager,6.0,90000.0,Management Roles
31.0,1,3,Operations Manager,5.0,70000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
32.0,1,3,Operations Manager,6.0,75000.0,Management Roles
36.0,1,3,Operations Manager,9.0,110000.0,Management Roles
34.0,1,3,Operations Manager,8.0,90000.0,Management Roles
34.0,1,3,Operations Manager,8.0,104000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
32.0,1,3,Operations Manager,6.0,90000.0,Management Roles
33.0,1,3,Operations Manager,7.0,96000.0,Management Roles
37.0,1,3,Operations Manager,10.0,113000.0,Management Roles
33.0,1,3,Operations Manager,6.0,75000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
33.0,1,3,Operations Manager,6.0,75000.0,Management Roles
33.0,1,3,Operations Manager,7.0,85000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
38.0,1,3,Operations Manager,11.0,119000.0,Management Roles
44.0,1,2,Operations Manager,16.0,125000.0,Management Roles
27.0,1,3,Product Designer,3.0,60000.0,Creative Roles
26.0,1,3,Product Designer,2.0,50000.0,Creative Roles
29.0,1,3,Product Designer,3.0,60000.0,Creative Roles
26.0,1,3,Product Designer,2.0,55000.0,Creative Roles
28.0,1,3,Product Designer,3.0,60000.0,Creative Roles
26.0,1,3,Product Designer,2.0,50000.0,Creative Roles
28.0,1,3,Product Designer,3.0,60000.0,Creative Roles
27.0,1,3,Product Designer,2.0,55000.0,Creative Roles
27.0,1,3,Product Designer,3.0,60000.0,Creative Roles
28.0,1,3,Product Designer,3.0,60000.0,Creative Roles
28.0,1,3,Product Designer,3.0,60000.0,Creative Roles
27.0,1,3,Product Designer,2.0,55000.0,Creative Roles
29.0,1,3,Product Designer,3.0,60000.0,Creative Roles
27.0,1,3,Product Designer,2.0,55000.0,Creative Roles
28.0,1,3,Product Designer,3.0,60000.0,Creative Roles
28.0,1,4,Product Manager,3.0,130000.0,Management Roles
33.0,0,4,Product Manager,11.0,195000.0,Management Roles
32.0,1,5,Product Manager,7.0,110000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
30.0,1,2,Product Manager,8.0,185000.0,Management Roles
28.0,1,4,Product Manager,3.0,130000.0,Management Roles
42.0,1,5,Product Manager,14.0,180000.0,Management Roles
34.0,0,4,Product Manager,12.0,196000.0,Management Roles
42.0,1,5,Product Manager,14.0,180000.0,Management Roles
42.0,1,5,Product Manager,14.0,180000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
25.0,1,3,Product Manager,1.0,60000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
38.0,1,3,Product Manager,13.0,160000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
28.0,1,4,Product Manager,3.0,130000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
33.0,0,4,Product Manager,11.0,190000.0,Management Roles
33.0,0,4,Product Manager,11.0,195000.0,Management Roles
32.0,0,5,Product Manager,7.0,120000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
38.0,1,3,Product Manager,13.0,160000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
34.0,0,4,Product Manager,12.0,196000.0,Management Roles
32.0,1,5,Product Manager,7.0,110000.0,Management Roles
34.0,0,4,Product Manager,12.0,190000.0,Management Roles
42.0,1,5,Product Manager,14.0,180000.0,Management Roles
25.0,1,3,Product Manager,1.0,60000.0,Management Roles
32.0,1,5,Product Manager,7.0,110000.0,Management Roles
27.0,0,2,Product Manager,4.0,150000.0,Management Roles
25.0,1,3,Product Manager,1.0,60000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
25.0,1,3,Product Manager,1.0,60000.0,Management Roles
25.0,1,3,Product Manager,1.0,60000.0,Management Roles
34.0,0,4,Product Manager,12.0,196000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
30.0,1,2,Product Manager,8.0,185000.0,Management Roles
25.0,1,3,Product Manager,1.0,60000.0,Management Roles
26.0,0,4,Product Manager,2.0,120000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
28.0,1,4,Product Manager,3.0,130000.0,Management Roles
32.0,1,5,Product Manager,7.0,110000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
33.0,1,4,Product Manager,11.0,195000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
42.0,1,5,Product Manager,14.0,180000.0,Management Roles
30.0,1,2,Product Manager,8.0,185000.0,Management Roles
35.0,1,4,Product Manager,7.0,105000.0,Management Roles
33.0,0,4,Product Manager,11.0,198000.0,Management Roles
34.0,1,2,Product Manager,9.0,185000.0,Management Roles
32.0,1,5,Product Manager,7.0,110000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
34.0,1,2,Product Manager,9.0,185000.0,Management Roles
29.0,1,3,Product Manager,5.0,80000.0,Management Roles
32.0,1,3,Product Manager,7.0,120000.0,Management Roles
37.0,1,3,Product Manager,12.0,150000.0,Management Roles
30.0,1,3,Project Manager,6.0,110000.0,Management Roles
33.0,1,3,Project Manager,8.0,120000.0,Management Roles
35.0,1,3,Project Manager,10.0,130000.0,Management Roles
37.0,1,2,Project Manager,10.0,95000.0,Management Roles
33.0,1,3,Project Manager,8.0,120000.0,Management Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
22.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
23.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
22.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
22.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
24.0,0,1,Receptionist,0.0,25000.0,HR & Operations Roles
34.0,1,6,Research Director,12.0,170000.0,Management Roles
34.0,1,6,Research Director,12.0,170000.0,Management Roles
34.0,0,6,Research Director,11.0,160000.0,Management Roles
34.0,0,6,Research Director,11.0,160000.0,Management Roles
